Rule_name	Title	Rule_id	Command_match_rule
proc_creation_win_net_use_password_plaintext	Password Provided In Command Line Of Net.EXE	d4498716-1d52-438f-8084-4a603157d131		
proc_creation_win_rundll32_without_parameters	Rundll32 Execution Without Parameters	5bb68627-3198-40ca-b458-49f973db8752		
				
proc_creation_win_mmc_mmc20_lateral_movement	MMC20 Lateral Movement	f1f3bf22-deb2-418d-8cce-e1a45e46a5bd		
				
				
proc_creation_win_ultravnc_susp_execution	Suspicious UltraVNC Execution	871b9555-69ca-4993-99d3-35a59f9f3599		
				
				
				
				
				
proc_creation_win_net_use_password_plaintext	Password Provided In Command Line Of Net.EXE	d4498716-1d52-438f-8084-4a603157d131		
				
proc_creation_win_netsh_port_forwarding	New Port Forwarding Rule Added Via Netsh.EXE	322ed9ec-fcab-4f67-9a34-e7c6aef43614		
proc_creation_win_netsh_port_forwarding_3389	RDP Port Forwarding Rule Added Via Netsh.EXE	782d6f3e-4c5d-4b8c-92a3-1d05fed72e63		
				
				
proc_creation_win_susp_add_user_remote_desktop_group	User Added to Remote Desktop Users Group	ffa28e60-bdb1-46e0-9f82-05f7a61cc06e		
				
proc_creation_win_susp_add_user_remote_desktop_group	User Added to Remote Desktop Users Group	ffa28e60-bdb1-46e0-9f82-05f7a61cc06e		
				
				
				
proc_creation_win_hktl_krbrelayup	HackTool - KrbRelayUp Execution	12827a56-61a4-476a-a9cb-f3068f191073		
				
proc_creation_win_hktl_krbrelayup	HackTool - KrbRelayUp Execution	12827a56-61a4-476a-a9cb-f3068f191073		
				
proc_creation_win_mstsc_rdp_hijack_shadowing	Potential MSTSC Shadowing Activity	6ba5a05f-b095-4f0a-8654-b825f4f16334		
proc_creation_win_tscon_rdp_redirect	Suspicious RDP Redirect Using TSCON	f72aa3e8-49f9-4c7d-bd74-f8ab84ff9bbb		
				
proc_creation_win_rundll32_without_parameters	Rundll32 Execution Without Parameters	5bb68627-3198-40ca-b458-49f973db8752		
				
proc_creation_win_rundll32_without_parameters	Rundll32 Execution Without Parameters	5bb68627-3198-40ca-b458-49f973db8752		
				
proc_creation_win_plink_port_forwarding	Suspicious Plink Port Forwarding	48a61b29-389f-4032-b317-b30de6b95314		


proc_creation_win_schtasks_openssh_tunnelling	Potential SSH Tunnel Persistence Install Using A Scheduled Task	2daa93a0-a5fb-41c5-8cd8-3c11294bfd1f		
				
				
				
				
proc_creation_win_vscode_tunnel_execution	Visual Studio Code Tunnel Execution	90d6bd71-dffb-4989-8d86-a827fedd6624		
proc_creation_win_vscode_tunnel_remote_shell_	Visual Studio Code Tunnel Shell Execution	f4a623c2-4ef5-4c33-b811-0642f702c9f1		
				
proc_creation_win_cloudflared_tunnel_cleanup	Cloudflared Tunnel Connections Cleanup	7050bba1-1aed-454e-8f73-3f46f09ce56a		
proc_creation_win_hktl_htran_or_natbypass	HackTool - Htran/NATBypass Execution	f5e3b62f-e577-4e59-931e-0a15b2b94e1e		
proc_creation_win_netsh_port_forwarding	New Port Forwarding Rule Added Via Netsh.EXE	322ed9ec-fcab-4f67-9a34-e7c6aef43614		
proc_creation_win_netsh_port_forwarding_3389	RDP Port Forwarding Rule Added Via Netsh.EXE	782d6f3e-4c5d-4b8c-92a3-1d05fed72e63		
proc_creation_win_pua_frp	PUA - Fast Reverse Proxy (FRP) Execution	32410e29-5f94-4568-b6a3-d91a8adad863		
proc_creation_win_pua_iox	PUA- IOX Tunneling Tool Execution	d7654f02-e04b-4934-9838-65c46f187ebc		
proc_creation_win_pua_nps	PUA - NPS Tunneling Tool Execution	68d37776-61db-42f5-bf54-27e87072d17e		
				
proc_creation_win_cloudflared_quicktunnel_execution	Cloudflared Quick Tunnel Execution	222129f7-f4dc-4568-b0d2-22440a9639ba		
proc_creation_win_renamed_cloudflared	Renamed Cloudflared.EXE Execution	e0c69ebd-b54f-4aed-8ae3-e3467843f3f0		
				
proc_creation_win_pua_netcat	PUA - Netcat Suspicious Execution	e31033fc-33f0-4020-9a16-faf9b31cbf08		
				
proc_creation_win_cloudflared_tunnel_cleanup	Cloudflared Tunnel Connections Cleanup	7050bba1-1aed-454e-8f73-3f46f09ce56a		
				
				
proc_creation_win_certoc_download	File Download via CertOC.EXE	70ad0861-d1fe-491c-a45f-fa48148a300d		
proc_creation_win_certoc_download_direct_ip	File Download From IP Based URL Via CertOC.EXE	b86f6dea-0b2f-41f5-bdcc-a057bd19cd6a		
proc_creation_win_desktopimgdownldr_remote_file_download	Remote File Download Via Desktopimgdownldr Utility	214641c2-c579-4ecb-8427-0cf19df6842e		
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
proc_creation_win_gfxdownloadwrapper_arbitrary_file_download	Arbitrary File Download Via GfxDownloadWrapper.EXE	eee00933-a761-4cd0-be70-c42fe91731e7		
proc_creation_win_gup_download	File Download Using Notepad++ GUP Utility	44143844-0631-49ab-97a0-96387d6b2d7c		
proc_creation_win_ldifde_file_load	Import LDAP Data Interchange Format File Via Ldifde.EXE	6f535e01-ca1f-40be-ab8d-45b19c0c8b7f		
proc_creation_win_lolbin_diantz_remote_cab	Suspicious Diantz Download and Compress Into a CAB File	185d7418-f250-42d0-b72e-0c8b70661e93		
proc_creation_win_lolbin_printbrm	PrintBrm ZIP Creation of Extraction	cafeeba3-01da-4ab4-b6c4-a31b1d9730c7		
proc_creation_win_lolbin_replace	Replace.exe Usage	9292293b-8496-4715-9db6-37028dcda4b3		
proc_creation_win_lolbin_susp_certreq_download	Suspicious Certreq Command to Download	4480827a-9799-4232-b2c4-ccc6c4e9e12b		
proc_creation_win_mpcmdrun_download_arbitrary_file	File Download Via Windows Defender MpCmpRun.EXE	46123129-1024-423e-9fae-43af4a0fa9a5		
proc_creation_win_msiexec_web_install	MsiExec Web Install	f7b5f842-a6af-4da5-9e95-e32478f3cd2f		
proc_creation_win_powershell_download_com_cradles	Potential COM Objects Download Cradles Usage - Process Creation	02b64f1b-3f33-4e67-aede-ef3b0a5a8fcf		
proc_creation_win_powershell_invoke_webrequest_direct_ip	Suspicious Invoke-WebRequest Execution With DirectIP	1edff897-9146-48d2-9066-52e8d8f80a2f		
proc_creation_win_powershell_invoke_webrequest_download	Suspicious Invoke-WebRequest Execution	5e3cc4d8-3e68-43db-8656-eaaeefdec9cc		
proc_creation_win_remote_access_tools_tacticalrmm_agent_registration_via_cli	Remote Access Tool - TacticalRMM Agent Registration to Potentially Attacker-Controlled Server	2db93a3f-3249-4f73-9e68-0e77a0f8ae7e		
proc_creation_win_susp_download_office_domain	Suspicious Download from Office Domain	00d49ed5-4491-4271-a8db-650a4ef6f8c1		
				
proc_creation_win_powershell_decode_gzip	Gzip Archive Decode Via PowerShell	98767d61-b2e8-4d71-b661-e36783ee24c1		
proc_creation_win_powershell_frombase64string_archive	Suspicious FromBase64String Usage On Gzip Archive - Process Creation	d75d6b6b-adb9-48f7-824b-ac2e786efe1f		
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
proc_creation_win_ldifde_file_load	Import LDAP Data Interchange Format File Via Ldifde.EXE	6f535e01-ca1f-40be-ab8d-45b19c0c8b7f		
proc_creation_win_mpcmdrun_download_arbitrary_file	File Download Via Windows Defender MpCmpRun.EXE	46123129-1024-423e-9fae-43af4a0fa9a5		
				
proc_creation_win_msiexec_web_install	MsiExec Web Install	f7b5f842-a6af-4da5-9e95-e32478f3cd2f		
				
				
proc_creation_win_remote_access_tools_tacticalrmm_agent_registration_via_cli	Remote Access Tool - TacticalRMM Agent Registration to Potentially Attacker-Controlled Server	2db93a3f-3249-4f73-9e68-0e77a0f8ae7e		
proc_creation_win_vscode_tunnel_execution	Visual Studio Code Tunnel Execution	90d6bd71-dffb-4989-8d86-a827fedd6624		
				
proc_creation_win_remote_access_tools_anydesk_silent_install	Remote Access Tool - AnyDesk Silent Installation	114e7f1c-f137-48c8-8f54-3088c24ce4b9		
proc_creation_win_remote_access_tools_meshagent_arguments	Remote Access Tool - Potential MeshAgent Execution - Windows	2fbbe9ff-0afc-470b-bdc0-592198339968		
proc_creation_win_ssm_agent_abuse	Potential Amazon SSM Agent Hijacking	d20ee2f4-822c-4827-9e15-41500b1fff10		
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
				
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
proc_creation_win_lolbin_printbrm	PrintBrm ZIP Creation of Extraction	cafeeba3-01da-4ab4-b6c4-a31b1d9730c7		
				
proc_creation_win_cloudflared_tunnel_cleanup	Cloudflared Tunnel Connections Cleanup	7050bba1-1aed-454e-8f73-3f46f09ce56a		
proc_creation_win_plink_port_forwarding	Suspicious Plink Port Forwarding	48a61b29-389f-4032-b317-b30de6b95314		
proc_creation_win_plink_susp_tunneling	Potential RDP Tunneling Via Plink	f38ce0b9-5e97-4b47-a211-7dc8d8b871da		
proc_creation_win_pua_3proxy_execution	PUA - 3Proxy Execution	f38a82d2-fba3-4781-b549-525efbec8506		
proc_creation_win_pua_ngrok	PUA - Ngrok Execution	ee37eb7c-a4e7-4cd5-8fa4-efa27f1c3f31		
proc_creation_win_ssh_rdp_tunneling	Potential RDP Tunneling Via SSH	f7d7ebd5-a016-46e2-9c54-f9932f2d386d		
				
proc_creation_win_susp_download_office_domain	Suspicious Download from Office Domain	00d49ed5-4491-4271-a8db-650a4ef6f8c1		

proc_creation_win_adplus_memory_dump	Potential Adplus.EXE Abuse	2f869d59-7f6a-4931-992c-cce556ff2d53		
proc_creation_win_citrix_trolleyexpress_procdump	Process Access via TrolleyExpress Exclusion	4c0aaedc-154c-4427-ada0-d80ef9c9deb6		
proc_creation_win_createdump_lolbin_execution	CreateDump Process Dump	515c8be5-e5df-4c5e-8f6d-a4a2f05e4b48		
proc_creation_win_dumpminitool_execution	DumpMinitool Execution	dee0a7a3-f200-4112-a99b-952196d81e42		
proc_creation_win_hktl_mimikatz_command_line	HackTool - Mimikatz Execution	a642964e-bead-4bed-8910-1bb4d63e3b4d		
proc_creation_win_hktl_wce	HackTool - Windows Credential Editor (WCE) Execution	7aa7009a-28b9-4344-8c1f-159489a390df		
				
proc_creation_win_hktl_mimikatz_command_line	HackTool - Mimikatz Execution	a642964e-bead-4bed-8910-1bb4d63e3b4d		
				
proc_creation_win_pua_ditsnap	PUA - DIT Snapshot Viewer	d3b70aad-097e-409c-9df2-450f80dc476b		
				
proc_creation_win_hktl_mimikatz_command_line	HackTool - Mimikatz Execution	a642964e-bead-4bed-8910-1bb4d63e3b4d		
				
proc_creation_win_hktl_mimikatz_command_line	HackTool - Mimikatz Execution	a642964e-bead-4bed-8910-1bb4d63e3b4d		
				
proc_creation_win_hktl_mimikatz_command_line	HackTool - Mimikatz Execution	a642964e-bead-4bed-8910-1bb4d63e3b4d		
				
proc_creation_win_sqlite_chromium_profile_data	SQLite Chromium Profile Data DB Access	24c77512-782b-448a-8950-eddb0785fc71		
				
				
proc_creation_win_createdump_lolbin_execution	CreateDump Process Dump	515c8be5-e5df-4c5e-8f6d-a4a2f05e4b48		
proc_creation_win_dumpminitool_execution	DumpMinitool Execution	dee0a7a3-f200-4112-a99b-952196d81e42		
				
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
proc_creation_win_hktl_hydra	HackTool - Hydra Password Bruteforce Execution	aaafa146-074c-11eb-adc1-0242ac120002		
				
proc_creation_win_hktl_hydra	HackTool - Hydra Password Bruteforce Execution	aaafa146-074c-11eb-adc1-0242ac120002		
				
proc_creation_win_hktl_hashcat	HackTool - Hashcat Password Cracker Execution	39b31e81-5f5f-4898-9c0e-2160cfc0f9bf		
				
				
				
proc_creation_win_browsers_chromium_headless_debugging	Potential Data Stealing Via Chromium Headless Debugging	3e8207c5-fcd2-4ea6-9418-15d45b4890e4		
proc_creation_win_browsers_remote_debugging	Browser Started with Remote Debugging	b3d34dc5-2efd-4ae3-845f-8ec14921f449		
				
proc_creation_win_kerberos_coercion_via_dns_spn_spoofing	Attempts of Kerberos Coercion Via DNS SPN Spoofing	0ed99dda-6a35-11ef-8c99-0242ac120002		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
				
proc_creation_win_citrix_trolleyexpress_procdump	Process Access via TrolleyExpress Exclusion	4c0aaedc-154c-4427-ada0-d80ef9c9deb6		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
				
proc_creation_win_susp_jwt_token_search	Potentially Suspicious JWT Token Search Via CLI	6d3a3952-6530-44a3-8554-cf17c116c615		
				
proc_creation_win_sqlite_chromium_profile_data	SQLite Chromium Profile Data DB Access	24c77512-782b-448a-8950-eddb0785fc71		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
				
proc_creation_win_hktl_krbrelayup	HackTool - KrbRelayUp Execution	12827a56-61a4-476a-a9cb-f3068f191073		
				
proc_creation_win_susp_eventlog_content_recon	Potentially Suspicious EventLog Recon Activity Using Log Query Utilities	beaa66d6-aa1b-4e3c-80f5-e0145369bfaf		
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
proc_creation_win_powershell_console_history_file_access	Potential PowerShell Console History Access Attempt via History File	f4ff7323-b5fc-4323-8b52-6b9408e15788		
				
proc_creation_win_reg_enumeration_for_credentials_in_registry	Enumeration for Credentials in Registry	e0b0c2ab-3d52-46d9-8cb7-049dc775fbd1		
proc_creation_win_registry_enumeration_for_credentials_cli	Enumeration for 3rd Party Creds From CLI	87a476dc-0079-4583-a985-dee7a20a03de		
proc_creation_win_registry_export_of_thirdparty_creds	Registry Export of Third-Party Credentials	cc1abf27-78a3-4ac5-a51c-f3070b1d8e40		
				
proc_creation_win_powershell_getprocess_lsass	PowerShell Get-Process LSASS	b2815d0d-7481-4bf0-9b6c-a4c48a94b349		
proc_creation_win_susp_private_keys_recon	Private Keys Reconnaissance Via CommandLine Tools	213d6a77-3d55-4ce8-ba74-fcfef741974e		
				
proc_creation_win_findstr_gpp_passwords	Findstr GPP Passwords	91a2c315-9ee6-4052-a853-6f6a8238f90d		
proc_creation_win_findstr_lsass	LSASS Process Reconnaissance Via Findstr.EXE	fe63010f-8823-4864-a96b-a7b4a0f7b929		
proc_creation_win_findstr_recon_everyone	Permission Misconfiguration Reconnaissance Via Findstr.EXE	47e4bab7-c626-47dc-967b-255608c9a920		
proc_creation_win_susp_sysvol_access	Suspicious SYSVOL Domain Group Policy Access	05f3c945-dcc8-4393-9f3d-af65077a8f86		
				
				
proc_creation_win_sqlite_chromium_profile_data	SQLite Chromium Profile Data DB Access	24c77512-782b-448a-8950-eddb0785fc71		
proc_creation_win_susp_copy_browser_data	Potential Browser Data Stealing	47147b5b-9e17-4d76-b8d2-7bac24c5ce1b		
				
proc_creation_win_rundll32_keymgr	Suspicious Key Manager Access	a4694263-59a8-4608-a3a0-6f8d3a51664c		
proc_creation_win_vaultcmd_list_creds	Windows Credential Manager Access via VaultCmd	58f50261-c53b-4c88-bd12-1d71f12eda4c		
				
proc_creation_win_reg_credential_access_via_password_filter	Dropping Of Password Filter DLL	b7966f4a-b333-455b-8370-8ca53c229762		
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_hktl_adcspwn	HackTool - ADCSPwn Execution	cd8c163e-a19b-402e-bdd5-419ff5859f12		
proc_creation_win_hktl_relay_attacks_tools	Potential SMB Relay Attack Tool Execution	5589ab4f-a767-433c-961d-c91f3f704db1		
proc_creation_win_kerberos_coercion_via_dns_spn_spoofing	Attempts of Kerberos Coercion Via DNS SPN Spoofing	0ed99dda-6a35-11ef-8c99-0242ac120002		
				
proc_creation_win_hktl_krbrelay	HackTool - KrbRelay Execution	e96253b8-6b3b-4f90-9e59-3b24b99cf9b4		
proc_creation_win_hktl_krbrelay_remote	HackTool - RemoteKrbRelay Execution	a7664b14-75fb-4a50-a223-cb9bc0afbacf		
proc_creation_win_hktl_krbrelayup	HackTool - KrbRelayUp Execution	12827a56-61a4-476a-a9cb-f3068f191073		
proc_creation_win_setspn_spn_enumeration	Potential SPN Enumeration Via Setspn.EXE	1eeed653-dbc8-4187-ad0c-eeebb20e6599		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_browsers_chromium_headless_debugging	Potential Data Stealing Via Chromium Headless Debugging	3e8207c5-fcd2-4ea6-9418-15d45b4890e4		
				
proc_creation_win_findstr_download	Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_hktl_certify	HackTool - Certify Execution	762f2482-ff21-4970-8939-0aa317a886bb		
proc_creation_win_hktl_certipy	HackTool - Certipy Execution	6938366d-8954-4ddc-baff-c830b3ba8fcd		


proc_creation_win_bcp_export_data	Data Export From MSSQL Table Via BCP.EXE	c615d676-f655-46b9-b913-78729021e5d7		
				
				
				
proc_creation_win_tar_compression	Compressed File Creation Via Tar.EXE	418a3163-3247-4b7b-9933-dcfcb7c52ea9		
proc_creation_win_tar_extraction	Compressed File Extraction Via Tar.EXE	bf361876-6620-407a-812f-bfe11e51e924		
				
proc_creation_win_tar_compression	Compressed File Creation Via Tar.EXE	418a3163-3247-4b7b-9933-dcfcb7c52ea9		
proc_creation_win_tar_extraction	Compressed File Extraction Via Tar.EXE	bf361876-6620-407a-812f-bfe11e51e924		
				
proc_creation_win_configsecuritypolicy_download_file	Arbitrary File Download Via ConfigSecurityPolicy.EXE	1f0f6176-6482-4027-b151-00071af39d7e		
proc_creation_win_lolbin_data_exfiltration_by_using_datasvcutil	LOLBAS Data Exfiltration by DataSvcUtil.exe	e290b10b-1023-4452-a4a9-eb31a9013b3a		
				
proc_creation_win_pua_rclone_execution	PUA - Rclone Execution	e37db05d-d1f9-49c8-b464-cee1a4b11638		

proc_creation_win_reg_desktop_background_change	Potentially Suspicious Desktop Background Change Using Reg.EXE	8cbc9475-8d05-4e27-9c32-df960716c701		
				
proc_creation_win_sysinternals_sdelete	Potential File Overwrite Via Sysinternals SDelete	a4824fca-976f-4964-b334-0621379e84c4		
				
				
proc_creation_win_powershell_stop_service	Stop Windows Service Via PowerShell Stop-Service	c49c5062-0966-4170-9efd-9968c913a6cf		
proc_creation_win_sc_stop_service	Stop Windows Service Via Sc.EXE	81bcb81b-5b1f-474b-b373-52c871aaa7b1		
proc_creation_win_schtasks_delete	Delete Important Scheduled Task	dbc1f800-0fe0-4bc0-9c66-292c2abe3f78		
proc_creation_win_schtasks_disable	Disable Important Scheduled Task	9ac94dc8-9042-493c-ba45-3b5e7c86b980		
proc_creation_win_susp_service_tamper	Suspicious Windows Service Tampering	ce72ef99-22f1-43d4-8695-419dcb5d9330		
				
proc_creation_win_cmd_shadowcopy_access	Copy From VolumeShadowCopy Via Cmd.EXE	c73124a7-3e89-44a3-bdc1-25fe4df754b1		
proc_creation_win_susp_sensitive_file_access_shadowcopy	Sensitive File Access Via Volume Shadow Copy Backup	f57f8d16-1f39-4dcb-a604-6c73d9b54b3d		
proc_creation_win_wbadmin_restore_file	File Recovery From Backup Via Wbadmin.EXE	6fe4aa1e-0531-4510-8be2-782154b73b48		
				
proc_creation_win_reg_desktop_background_change	Potentially Suspicious Desktop Background Change Using Reg.EXE	8cbc9475-8d05-4e27-9c32-df960716c701		
				
proc_creation_win_susp_crypto_mining_monero	Potential Crypto Mining Activity	66c3b204-9f88-4d0a-a7f7-8a57d521ca55		
				
proc_creation_win_susp_service_tamper	Suspicious Windows Service Tampering	ce72ef99-22f1-43d4-8695-419dcb5d9330		
